Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000184661	CDCA2	Repo-Man; PPP1R81	
ENSG00000184669	-	-	
ENSG00000184672	RALYL	HNRPCL3	
ENSG00000184674	-	-	
ENSG00000184675	AMER1	WTX; FAM123B; OSCS	
ENSG00000184677	ZBTB40	ZNF923	
ENSG00000184678	H2BC21	H2B; H2BFQ; HIST2H2BE; H2BQ; GL105; H2BE; H2B.1; H2BGL105	
ENSG00000184682	-	-	
ENSG00000184697	CLDN6	-	
ENSG00000184698	OR51M1	OR11-40; HOR5'Beta7	
ENSG00000184702	SEPTIN5	CDCREL1; CDCREL-1; HCDCREL-1; SEPT5; CDCREL; H5; PNUTL1	
ENSG00000184708	EIF4ENIF1	4E-T; Clast4	
ENSG00000184709	LRRC26	CAPC; bA350O14.10	
ENSG00000184716	SERINC4	-	
ENSG00000184719	RNLS	C10orf59; RENALASE	
ENSG00000184724	KRTAP6-1	C21orf103; KAP6.1	
ENSG00000184730	APOBR	APOB48R; APOB100R	
ENSG00000184731	FAM110C	-	
ENSG00000184735	DDX53	CT26; CAGE	
ENSG00000184741	-	-	
ENSG00000184743	ATL3	HSN1F	
ENSG00000184750	-	-	
ENSG00000184752	NDUFA12	B17.2; DAP13; MC1DN23	
ENSG00000184761	-	-	
ENSG00000184774	MGAT4EP	-	
ENSG00000184779	-	-	
ENSG00000184785	SMIM10	CXorf69	
ENSG00000184786	DYNLT2	TCTEX1D3; TCTE3; TCTEX2; Tctex4	
ENSG00000184787	UBE2G2	UBC7	
ENSG00000184788	SATL1	-	
ENSG00000184789	-	-	
ENSG00000184792	OSBP2	ORP-4; OSBPL1; OSBPL4; HLM; ORP4	
ENSG00000184795	-	-	
ENSG00000184809	-	-	
ENSG00000184811	TRARG1	DSPB1; IFITMD3; BEC-1; LOST1; TUSC5	
ENSG00000184814	PRR23B	-	
ENSG00000184825	-	-	
ENSG00000184828	ZBTB7C	ZBTB36; APM1; ZNF857C; APM-1	
ENSG00000184831	APOO	Mic23; FAM121B; My025; MIC26; MICOS26	
ENSG00000184838	PRR16	DSC54; LARGEN	
ENSG00000184840	TMED9	GMP25; HSGP25L2G; p24a2; p25; p24alpha2	
ENSG00000184844	-	-	
ENSG00000184845	DRD1	DADR; DRD1A	
ENSG00000184856	LINC00308	PRED16; NCRNA00308; C21orf74	
ENSG00000184857	TMEM186	C16orf51	
ENSG00000184860	SDR42E1	HSPC105	
ENSG00000184863	RBM33	PRR8	
ENSG00000184867	ARMCX2	GASP9; ALEX2	
ENSG00000184879	-	-	
ENSG00000184881	-	-	
ENSG00000184886	-	-	
ENSG00000184887	BTBD6	BDPL	
ENSG00000184895	SRY	TDF; SRXX1; TDY; SRXY1	
ENSG00000184897	H1-10	H1FX; H1.10; H1X	
ENSG00000184898	RBM43	C2orf38	
ENSG00000184900	SUMO3	SUMO-3; SMT3A; SMT3H1; Smt3B	
ENSG00000184903	IMMP2L	IMMP2L-IT1; IMP2-LIKE; IMP2	
ENSG00000184905	TCEAL2	MY0876G05; WEX1; my048	
ENSG00000184906	LOC101929583	-	
ENSG00000184908	CLCNKB	ClC-K2; ClC-Kb; CLCKB	
ENSG00000184909	-	-	
ENSG00000184911	DMRTC1B	-	
ENSG00000184916	JAG2	HJ2; SER2	
ENSG00000184922	FMNL1	C17orf1B; KW-13; FHOD4; FMNL; C17orf1	
ENSG00000184923	NUTM2A	FAM22A	
ENSG00000184924	PTRHD1	C2orf79	
ENSG00000184925	LCN12	-	
ENSG00000184933	OR6A2	OR6A1; OR6A2P; I7; OR11-55	
ENSG00000184937	WT1	GUD; WIT-2; WT33; AWT1; WAGR; NPHS4	
ENSG00000184939	ZFP90	NK10; FIK; zfp-90; ZNF756	
ENSG00000184945	AQP12A	AQPX2; AQP-12; AQP12	
ENSG00000184949	FAM227A	-	
ENSG00000184954	OR6C70	-	
ENSG00000184956	MUC6	MUC-6	
ENSG00000184961	-	-	
ENSG00000184967	NOC4L	NET49; NOC4; UTP19	
ENSG00000184979	USP18	PTORCH2; UBP43; ISG43	
ENSG00000184983	NDUFA6	LYRM6; NADHB14; B14; CI-B14; MC1DN33	
ENSG00000184984	CHRM5	HM5	
ENSG00000184985	SORCS2	-	
ENSG00000184986	TMEM121	TMEM121A; hole	
ENSG00000184988	TMEM106A	-	
ENSG00000184990	SIVA1	CD27BP; SIVA; Siva-1; Siva-2	
ENSG00000184991	TTTY13	NCRNA00136; TTY13	
ENSG00000184992	BRI3BP	KG19; HCCR-2; BNAS1; HCCRBP-1; HCCR-1; HCCRBP-3	
ENSG00000184995	IFNE	IFN-E; IFNE1; IFNT1; PRO655; INFE1	
ENSG00000184999	SLC22A10	OAT5; hOAT5	
ENSG00000185000	DGAT1	DGAT; ARAT; ARGP1; DIAR7	
ENSG00000185002	RFX6	MTCHRS; MTFS; RFXDC1; dJ955L16.1	
ENSG00000185008	ROBO2	SAX3	
ENSG00000185009	AP3M1	-	
ENSG00000185010	F8	AHF; FVIII; F8C; DXS1253E; HEMA; F8B	
ENSG00000185013	NT5C1B	CN-IB; CN1B; AIRP	
ENSG00000185015	CA13	CAXIII	
ENSG00000185019	UBOX5	UIP5; UBCE7IP5; RNF37; hUIP5	
ENSG00000185020	-	-	
ENSG00000185022	MAFF	U-MAF; hMafF	
ENSG00000185024	BRF1	TFIIIB90; TAF3B2; hBRF; HEL-S-76p; TAF3C; TF3B90; BRF-1; BRF; CFDS; GTF3B; TAFIII90	
ENSG00000185028	LRRC14B	-	
ENSG00000185031	-	-	
ENSG00000185033	SEMA4B	SemC; SEMAC	
ENSG00000185037	-	-	
ENSG00000185038	MROH2A	HEATR7B1	
ENSG00000185040	SPDYE16; SPDYE1	SPDYB2L2; WBSCR19; Ringo1; SPDYE	
ENSG00000185041	-	-	
ENSG00000185043	CIB1	CIBP; SIP2-28; PRKDCIP; KIP1; CIB	
ENSG00000185044	-	-	
ENSG00000185046	ANKS1B	AIDA-1; AIDA; ANKS2; EB-1; EB1; cajalin-2	
ENSG00000185049	NELFA	NELF-A; WHSC2; P/OKcl.15	
ENSG00000185052	SLC24A3	NCKX3	
ENSG00000185053	SGCZ	ZSG1	
ENSG00000185055	EFCAB10	-	
ENSG00000185056	C5orf47	-	
ENSG00000185065	-	-	
ENSG00000185069	KRT76	HUMCYT2A; KRT2B; KRT2P	
ENSG00000185070	FLRT2	-	
ENSG00000185074	-	-	
ENSG00000185078	-	-	
ENSG00000185085	INTS5	INT5; KIAA1698	
ENSG00000185087	-	-	
ENSG00000185088	RPS27L	-	
ENSG00000185090	MANEAL	-	
ENSG00000185097	-	-	
ENSG00000185100	ADSS1	ADSSL1; MPD5	
ENSG00000185101	ANO9	PIG5; TP53I5; TMEM16J	
ENSG00000185104	FAF1	CGI-03; UBXN3A; hFAF1; HFAF1s; UBXD12	
ENSG00000185105	MYADML2	-	
ENSG00000185112	FAM43A	-	
ENSG00000185115	NSMCE3	HCA4; LICS; NSE3; MAGEG1; MAGEL3; NDNL2	
ENSG00000185122	HSF1	HSTF1	
ENSG00000185127	C6orf120	-	
ENSG00000185128	-	-	
ENSG00000185129	PURA	PUR1; MRD31; PURALPHA; PUR-ALPHA	
ENSG00000185130	H2BC13	H2B/c; H2BFC; HIST1H2BL; dJ97D16.4	
ENSG00000185133	INPP5J	INPP5; PIPP; PIB5PA	
ENSG00000185149	NPY2R	NPY2-R	
ENSG00000185155	MIXL1	MIXL; MIX; MILD1	
ENSG00000185156	MFSD6L	-	
ENSG00000185158	LRRC37B	LRRC37	
ENSG00000185162	-	-	
ENSG00000185163	DDX51	-	
ENSG00000185164	LOC102723728; NOMO2	PM5; Nomo	
ENSG00000185168	-	-	
ENSG00000185176	AQP12B	INSSA3	
ENSG00000185177	ZNF479	HKr19; KR19	
ENSG00000185182	GOLGA8EP	GOLGA8E	
ENSG00000185186	-	-	
ENSG00000185187	SIGIRR	IL-1R8; TIR8	
ENSG00000185189	NRBP2	TRG16; pp9320	
ENSG00000185198	PRSS57	PRSSL1; NSP4; UNQ782	
ENSG00000185201	IFITM2	1-8D; DSPA2c	
ENSG00000185203	-	-	
ENSG00000185215	TNFAIP2	EXOC3L3; B94	
ENSG00000185219	ZNF445	ZNF168; ZKSCAN15; ZFP445; ZSCAN47	
ENSG00000185220	PGBD2	-	
ENSG00000185221	-	-	
ENSG00000185222	TCEAL9	WEX6; WBP5	
ENSG00000185231	MC2R	ACTHR	
ENSG00000185236	RAB11B	H-YPT3; NDAGSCW	
ENSG00000185238	PRMT3	HRMT1L3	
ENSG00000185245	GP1BA	BDPLT3; DBPLT3; GPIbalpha; BDPLT1; CD42b-alpha; VWDP; CD42B; GPIbA; BSS; GP1B	
ENSG00000185246	PRPF39	-	
ENSG00000185247	MAGEA11	MAGE11; MAGEA-11; CT1.11; MAGE-11	
ENSG00000185250	PPIL6	PPIase; RSPH12; dJ919F19.1; bA425D10.6	
ENSG00000185252	ZNF74	hZNF7; ZNF520; ZFP520; COS52	
ENSG00000185254	-	-	
ENSG00000185261	KIAA0825	PAPA10; C5orf36	
ENSG00000185262	UBALD2	FAM100B	
ENSG00000185264	TEX33	C22orf33; EAN57; cE81G9.2	
ENSG00000185267	CDNF	ARMETL1	
ENSG00000185269	NOTUM	hNOTUM	
ENSG00000185271	KLHL33	-	
ENSG00000185272	RBM11	-	
ENSG00000185274	GALNT17	GalNAc-T5L; GALNACT17; GalNAc-T17; GALNTL3; WBSCR17; GALNT16; GALNT20; GalNAc-T19	
ENSG00000185275	-	-	
ENSG00000185278	ZBTB37	ZNF908; D430004I08Rik	
ENSG00000185290	NUPR2	NUPR1L; P8	
ENSG00000185291	IL3RA	CD123; IL3R; IL3RY; hIL-3Ra; IL3RX; IL3RAY	
ENSG00000185294	SPPL2C	IMP5	
ENSG00000185296	-	-	
ENSG00000185298	CCDC137	RaRF	
ENSG00000185303	SFTPA2	PSPA; SFTP1; SP-A; COLEC5; SP-2A; SPA2; PSAP; SPAII; PSP-A; SFTPA2B	
ENSG00000185304	RGPD2	RANBP2L2; RGP2; NUP358	
ENSG00000185305	ARL15	ARFRP2	
ENSG00000185306	C12orf56	-	
ENSG00000185313	SCN10A	SNS; Nav1.8; PN3; FEPS2	
ENSG00000185319	-	-	
ENSG00000185324	CDK10	PISSLRE; ALSAS	
ENSG00000185332	TMEM105	-	
ENSG00000185338	SOCS1	CIS1; CISH1; JAB; SSI1; SOCS-1; SSI-1; TIP-3; TIP3	
ENSG00000185339	TCN2	TC2; II; TC II; TCII; TC-2; D22S676; TC; D22S750	
ENSG00000185340	GAS2L1	GAR22	
ENSG00000185344	ATP6V0A2	ARCL2A; ATP6A2; J6B7; TJ6S; ARCL; A2; RTF; TJ6; STV1; TJ6M; ATP6N1D; VPH1; WSS	
ENSG00000185345	PRKN	LPRS2; PARK2; AR-JP; PDJ	
ENSG00000185347	TEDC1	C14orf80	
ENSG00000185352	HS6ST3	HS6ST-3	
ENSG00000185359	HGS	HRS	
ENSG00000185361	TNFAIP8L1	TIPE1	
ENSG00000185372	OR2V1	OR2V1P; OST265	
ENSG00000185379	RAD51D	BROVCA4; R51H3; RAD51L3; TRAD	
ENSG00000185385	OR7A17	BC85395_4; HTPCRX19	
ENSG00000185386	MAPK11	P38B; SAPK2B; P38BETA2; p38-2; PRKM11; SAPK2; p38Beta	
ENSG00000185390	-	-	
ENSG00000185404	SP140L	-	
ENSG00000185414	MRPL30	MRP-L28; RPML28; L30MT; MRP-L30; MRPL28; L28MT; MRPL28M	
ENSG00000185418	TARS3	ThrRS-L; TARSL2	
ENSG00000185420	SMYD3	ZNFN3A1; KMT3E; ZMYND1; bA74P14.1	
ENSG00000185432	METTL7A	AAMB; AAM-B	
ENSG00000185433	LINC00158	C21orf42; NCRNA00158	
ENSG00000185436	IFNLR1	CRF2/12; IL28RA; IFNLR; IL-28R1; LICR2	
ENSG00000185437	SH3BGR	21-GARP	
ENSG00000185442	FAM174B	-	
ENSG00000185448	FAM47A	-	
ENSG00000185453	ZSWIM9	C19orf68	
ENSG00000185467	KPNA7	IPOA8	
ENSG00000185475	TMEM179B	-	
ENSG00000185477	GPRIN3	GRIN3	
ENSG00000185479	KRT6B	PC2; CK-6B; K6B; PC4; CK6B; KRTL1	
ENSG00000185480	PARPBP	C12orf48; AROM; PARI	
ENSG00000185482	STAC3	MYPBB; NAM	
ENSG00000185483	ROR1	dJ537F10.1; NTRKR1	
ENSG00000185485	SDHAP1	SDHAL1; SDHALP1	
ENSG00000185495	-	-	
ENSG00000185499	MUC1	ADMCKD; MUC-1/SEC; PUM; H23AG; MAM6; CD227; CA 15-3; MCD; ADMCKD1; MUC-1; PEM; PEMT; ADTKD2; EMA; MCKD; KL-6; MCKD1; MUC-1/X; MUC1/ZD	
ENSG00000185504	FAAP100	C17orf70	
ENSG00000185507	IRF7	IRF7B; IMD39; IRF7H; IRF-7; IRF-7H; IRF7A; IRF7C	
ENSG00000185513	L3MBTL1	dJ138B7.3; ZC2HC3; L3MBTL; H-L(3)MBT	
ENSG00000185515	BRCC3	C6.1A; BRCC36; CXorf53	
ENSG00000185518	SV2B	HsT19680	
ENSG00000185519	FAM131C	C1orf117	
ENSG00000185522	LMNTD2	C11orf35	
ENSG00000185523	SPATA45	C1orf227	
ENSG00000185527	PDE6G	RP57; PDEG	
ENSG00000185532	PRKG1	PRKG1B; PRKGR1B; cGKI; cGKI-BETA; cGK; cGK1; cGKI-alpha; PKG; cGK 1; AAT8; PKG1	
ENSG00000185551	NR2F2	NF-E3; TFCOUP2; CHTD4; COUPTF2; COUPTFB; SRXX5; ARP-1; COUPTFII; ARP1; SVP40	
ENSG00000185554	-	-	
ENSG00000185559	DLK1	pG2; DLK; DLK-1; Delta1; Pref-1; ZOG; FA1; PREF1	
ENSG00000185561	TLCD2	-	
ENSG00000185565	LSAMP	IGLON3; LAMP	
ENSG00000185567	AHNAK2	C14orf78	
ENSG00000185585	OLFML2A	PRO34319	
ENSG00000185591	SP1	-	
ENSG00000185594	SPATA8	SRG8	
ENSG00000185596	-	-	
ENSG00000185607	-	-	
ENSG00000185608	MRPL40	NLVCF; MRPL22; MRP-L40; URIM; L40mt; MRP-L22	
ENSG00000185610	DBX2	-	
ENSG00000185614	INKA1	C3orf54; FAM212A	
ENSG00000185615	PDIA2	PDA2; PDIP; PDI; PDIR	
ENSG00000185619	PCGF3	RNF3; RNF3A; DONG1	
ENSG00000185621	LMLN	INV; GP63; MSP; IX14; LMNL1	
ENSG00000185624	P4HB	PHDB; P4Hbeta; PO4DB; PROHB; ERBA2L; GIT; DSI; PDI; CLCRP1; PDIA1; PO4HB	
ENSG00000185627	PSMD13	S11; HSPC027; Rpn9; p40.5	
ENSG00000185630	PBX1	CAKUHED	
ENSG00000185631	-	-	
ENSG00000185633	NDUFA4L2	NUOMS; COXFA4L2	
ENSG00000185634	SHC4	RaLP; SHCD	
ENSG00000185638	-	-	
ENSG00000185640	KRT79	K6L; KRT6L	
ENSG00000185641	-	-	
ENSG00000185650	ZFP36L1	Berg36; ERF-1; cMG1; BRF1; RNF162B; TIS11B; ERF1	
ENSG00000185651	UBE2L3	E2-F1; L-UBC; UBCH7; UbcM4	
ENSG00000185652	NTF3	NT-3; NGF-2; HDNF; NT3; NGF2	
ENSG00000185658	BRWD1	C21orf107; N143; DCAF19; WDR9; WRD9	
ENSG00000185662	SMIM23	C5orf50	
ENSG00000185664	PMEL	gp100; PMEL17; SI; D12S53E; P1; ME20-M; P100; SILV; ME20; SIL; ME20M	
ENSG00000185666	SYN3	-	
ENSG00000185668	POU3F1	OTF6; SCIP; OCT6	
ENSG00000185669	SNAI3	SNAIL3; SMUC; ZNF293; Zfp293	
ENSG00000185670	ZBTB3	-	
ENSG00000185674	LYG2	LYSG2; LYGH; LYGA2	
ENSG00000185681	MORN5	C9orf113; C9orf18	
ENSG00000185684	-	-	
ENSG00000185686	PRAME	OIP-4; CT130; MAPE; OIP4	
ENSG00000185689	C6orf201	dJ1013A10.5	
ENSG00000185697	MYBL1	A-MYB; AMYB	
ENSG00000185700	TTTY8B	NCRNA00217; TTTY8	
ENSG00000185701	-	-	
ENSG00000185710	-	-	
ENSG00000185716	MOSMO	ATTHOG; BC030336; C16orf52	
ENSG00000185721	DRG1	NEDD3	
ENSG00000185722	ANKFY1	ANKHZN; ZFYVE14; BTBD23	
ENSG00000185728	YTHDF3	-	
ENSG00000185730	ZNF696	-	
ENSG00000185736	ADARB2	RED2; ADAR3	
ENSG00000185737	NRG3	pro-NRG3; HRG3	
ENSG00000185739	SRL	SAR	
ENSG00000185742	C11orf87	LOH11CR1A; NEURIM1	
ENSG00000185745	IFIT1	P56; IFI-56K; IFNAI1; IFI-56; IFIT-1; C56; G10P1; IFI56; ISG56; RNM561	
ENSG00000185751	-	-	
ENSG00000185753	CXorf38	-	
ENSG00000185758	CLDN24	CLDN21	
ENSG00000185760	KCNQ5	MRD46; Kv7.5	
ENSG00000185761	ADAMTSL5	THSD6	
ENSG00000185774	KCNIP4	KCHIP4; CALP	
ENSG00000185775	SPATA31A6	FAM75A6	
ENSG00000185787	MORF4L1	Eaf3; S863-6; MORFRG15; MRG15; FWP006; HsT17725; MEAF3	
ENSG00000185792	NLRP9	NOD6; PAN12; CLR19.1; NALP9	
ENSG00000185798	WDR53	-	
ENSG00000185800	DMWD	gene59; DMR-N9; DMRN9; D19S593E	
ENSG00000185803	SLC52A2	BVVLS2; hRFT3; GPR172A; RFT3; D15Ertd747e; GPCR41; PAR1; RFVT2	
ENSG00000185808	PIGP	DSRC; DEE55; DSCR5; EIEE55; DCRC-S; PIG-P; DCRC	
ENSG00000185811	IKZF1	CVID13; PPP1R92; IK1; PRO0758; IKAROS; LyF-1; Hs.54452; ZNFN1A1; LYF1	
ENSG00000185813	PCYT2	ET; SPG82	
ENSG00000185818	NAT8L	NAT8-LIKE; NACED; CML3	
ENSG00000185821	OR6C76	-	
ENSG00000185823	NPAP1	C15orf2	
ENSG00000185825	BCAP31	CDM; DXS1357E; 6C6-AG; BAP31; DDCH	
ENSG00000185829	ARL17A	ARL17P1; ARF1P2	
ENSG00000185834	-	-	
ENSG00000185837	HDHD5-AS1	NCRNA00017; CECR4; CECR5-AS1	
ENSG00000185838	GNB1L	DGCRK3; WDR14; GY2; FKSG1; WDVCF	
ENSG00000185839	-	-	
ENSG00000185842	DNAH14	Dnahc14; C1orf67; HL18; HL-18	
ENSG00000185847	LINC01405	-	
ENSG00000185860	CCDC190	C1orf110	
ENSG00000185862	EVI2B	D17S376; EVDB; CD361	
ENSG00000185863	TMEM210	-	
ENSG00000185864	NPIPB4	61E3.4	
ENSG00000185869	ZNF829	-	
ENSG00000185873	TMPRSS11B	HATL5	
ENSG00000185875	THNSL1	TSH1	
ENSG00000185880	TRIM69	HSD-34; RNF36; HSD34; Trif	
ENSG00000185883	ATP6V0C	VPPC; Vma3; ATP6L; ATP6C; ATPL; VATL	
ENSG00000185885	IFITM1	9-27; DSPA2a; IFI17; CD225; LEU13	
ENSG00000185888	PRSS38	MPN2	
ENSG00000185894	BPY2C	VCY2C	
ENSG00000185896	LAMP1	CD107a; LAMPA; LGP120	
ENSG00000185897	FFAR3	FFA3R; GPR42; GPR41	
ENSG00000185899	TAS2R60	T2R56; T2R60	
ENSG00000185900	POMK	MDDGA12; SGK196; MDDGC12	
ENSG00000185903	-	-	
ENSG00000185904	LINC00839	-	
ENSG00000185905	C16orf54	-	
ENSG00000185909	KLHDC8B	CHL	
ENSG00000185915	KLHL34	-	
ENSG00000185917	SETD4	C21orf18; C21orf27	
ENSG00000185920	PTCH1	PTCH; NBCCS; PTC; BCNS; PTC1	
ENSG00000185924	RTN4RL1	NGRH2; NgR3	
ENSG00000185926	OR4C46	-	
ENSG00000185928	-	-	
ENSG00000185933	CALHM1	FAM26C	
ENSG00000185940	KRTAP5-5	KRTAP5.5; KRTAP5-11	
ENSG00000185942	NKAIN3	NKAIN3-IT1; UG0898H09; FAM77D	
ENSG00000185945	-	-	
ENSG00000185946	RNPC3	RBM40; RNP; IGHD5; SNRNP65	
ENSG00000185947	ZNF267	HZF2	
ENSG00000185950	IRS2	IRS-2	
ENSG00000185955	C7orf61	-	
ENSG00000185958	FAM186A	-	
ENSG00000185960	SHOX	SHOXY; PHOG; SS; GCFX	
ENSG00000185962	LCE3A	LEP13	
ENSG00000185963	BICD2	SMALED2A; bA526D8.1; SMALED2B; SMALED2	
ENSG00000185966	LCE3E	LEP17	
ENSG00000185972	CCIN	BTBD20; KBTBD14	
ENSG00000185973	TMLHE	TMLHED; AUTSX6; TMLH; XAP130; BBOX2; TMLD	
ENSG00000185974	GRK1	GPRK1; RK; RHOK	
ENSG00000185978	-	-	
ENSG00000185982	DEFB128	DEFB28; hBD-28; DEFB-28	
ENSG00000185985	SLITRK2	CXorf1; SLITL1; TMEM257; CXorf2	
ENSG00000185986	-	-	
ENSG00000185988	PLK5	PLK5P; SgK384ps; PLK-5	
ENSG00000185989	RASA3	GAPIII; GAP1IP4BP	
ENSG00000185990	-	-	
ENSG00000186001	LRCH3	-	
ENSG00000186007	LEMD1	LEMP-1; CT50	
ENSG00000186008	-	-	
ENSG00000186009	ATP4B	ATP6B	
ENSG00000186010	NDUFA13	CGI-39; GRIM19; GRIM-19; B16.6; MC1DN28; CDA016	
ENSG00000186017	ZNF566	-	
ENSG00000186019	-	-	
ENSG00000186020	ZNF529	-	
ENSG00000186026	ZNF284	ZNF284L	
ENSG00000186038	HTR3E	5-HT3c1; 5-HT3-E; 5-HT3E	
ENSG00000186047	DLEU1-AS1; DLEU7	LINC01308	
ENSG00000186049	KRT73	CK-73; K6IRS3; KRT6IRS3; IRT6IRS3; K73	
ENSG00000186051	TAL2	-	
ENSG00000186056	MATN1-AS1	-	
ENSG00000186063	AIDA	C1orf80	
ENSG00000186073	CDIN1	HH114; C15orf41	
ENSG00000186074	CD300LF	IREM-1; CD300f; CLM1; IgSF13; CLM-1; IREM1; LMIR3; NKIR	
ENSG00000186075	ZPBP2	ZPBPL	
ENSG00000186076	-	-	
ENSG00000186081	KRT5	EBS2; KRT5A; DDD1; K5; DDD; CK5	
ENSG00000186082	-	-	
ENSG00000186086	NBPF6	-	
ENSG00000186088	GSAP	PION	
ENSG00000186090	HTR3D	5HT3D	
ENSG00000186092	OR4F5	-	
ENSG00000186094	AGBL4	CCP6	
ENSG00000186103	ARGFX	-	
ENSG00000186104	CYP2R1	-	
ENSG00000186105	LRRC70	SLRN	
ENSG00000186106	ANKRD46	GENX-115279; ANK-S	
ENSG00000186111	PIP5K1C	PIP5K1-gamma; LCCS3; PIP5K-GAMMA; PIP5Kgamma	
ENSG00000186113	OR5D14	OR11-150; OR11-141	
ENSG00000186115	CYP4F2	CPF2	
ENSG00000186117	-	-	
ENSG00000186118	TEX38	ATPAF1-AS1; THEG4; C1orf223	
ENSG00000186119	OR5D18	OR11-143	
ENSG00000186124	-	-	
ENSG00000186130	ZBTB6	ZID; ZNF482	
ENSG00000186132	C2orf76	AIM29	
ENSG00000186136	TAS2R42	T2R24; TAS2R55; T2R55; T2R42	
ENSG00000186141	POLR3C	RPC3; RPC62; C82	
ENSG00000186143	PRR30	C2orf53	
ENSG00000186146	DEFB131A	DEFB-31; DEFB131	
ENSG00000186148	-	-	
ENSG00000186150	UBL4B	-	
ENSG00000186152	-	-	
ENSG00000186153	WWOX	SCAR12; D16S432E; SDR41C1; DEE28; PRO0128; FRA16D; FOR; EIEE28; WOX1; HHCMA56	
ENSG00000186160	CYP4Z1	CYP4A20	
ENSG00000186162	-	-	
ENSG00000186163	TRY2P	-	
ENSG00000186166	CENATAC	CCDC84; DLNB14	
ENSG00000186174	BCL9L	BCL9-2; B9L; DLNB11	
ENSG00000186184	POLR1D	POLR1C; RPA9; TCS2; RPA16; RPAC2; RPO1-3; AC19; RPC16	
ENSG00000186185	KIF18B	-	
ENSG00000186187	ZNRF1	NIN283	
ENSG00000186188	FFAR4	GPR129; GT01; O3FAR1; BMIQ10; GPR120; PGR4	
ENSG00000186190	BPIFB3	C20orf185; LPLUNC3; RYA3	
ENSG00000186191	BPIFB4	RY2G5; LPLUNC4; C20orf186; dJ726C3.5	
ENSG00000186193	SAPCD2	C9orf140; p42.3	
ENSG00000186197	EDARADD	ECTD11A; ED3; ECTD11B; EDA3	
ENSG00000186198	SLC51B	OSTBETA; OSTB	
ENSG00000186204	CYP4F12	CYPIVF12; F22329_1	
ENSG00000186205	MTARC1	MOSC1; MARC1	
ENSG00000186207	LCE5A	LEP18; SPRL5A	
ENSG00000186212	SOWAHB	ANKRD56	
ENSG00000186222	BLOC1S4	BCAS4L; BLOS4; CNO	
ENSG00000186223	-	-	
ENSG00000186226	LCE1E	LEP5	
ENSG00000186230	ZNF749	-	
ENSG00000186231	KLHL32	UG0030H05; KIAA1900; dJ21F7.1; BKLHD5	
ENSG00000186232	-	-	
ENSG00000186234	-	-	
ENSG00000186235	LINC02610	-	
ENSG00000186244	-	-	
ENSG00000186260	MRTFB	NPD001; MRTF-B; MKL2	
ENSG00000186265	BTLA	BTLA1; CD272	
ENSG00000186268	-	-	
ENSG00000186272	ZNF17	KOX10; HPF3	
ENSG00000186275	-	-	
ENSG00000186280	KDM4D	JMJD2D	
ENSG00000186281	GPAT2	CT123	
ENSG00000186283	TOR3A	ADIR; ADIR2	
ENSG00000186288	PABPC1L2A	RBM32A	
ENSG00000186297	GABRA5	DEE79; EIEE79	
ENSG00000186298	PPP1CC	PP-1G; PPP1G; PP1C	
ENSG00000186300	ZNF555	-	
ENSG00000186301	-	-	
ENSG00000186306	OR10T2	OR1-3	
ENSG00000186310	NAP1L3	NPL3; MB20	
ENSG00000186312	CA5BP1	PRO2325; CA5BL; CA5BP	
ENSG00000186314	PRELID2	-	
ENSG00000186318	BACE1	BACE; ASP2; HSPC104	
ENSG00000186322	-	-	
ENSG00000186326	RGS9BP	R9AP; RGS9; PERRS	
ENSG00000186328	-	-	
ENSG00000186329	TMEM212	-	
ENSG00000186334	SLC36A3	PAT3; TRAMD2; tramdorin2	
ENSG00000186335	SLC36A2	TRAMD1; PAT2	
ENSG00000186340	THBS2	TSP2	
ENSG00000186350	RXRA	NR2B1	
ENSG00000186352	ANKRD37	Lrp2bp	
ENSG00000186354	-	-	
ENSG00000186364	NUDT17	-	
ENSG00000186367	MINAR2	KIAA1024L	
ENSG00000186369	-	-	
ENSG00000186376	ZNF75D	D8C6; ZNF75; ZKSCAN24; ZNF82; ZSCAN28	
ENSG00000186377	CYP4X1	CYPIVX1	
ENSG00000186393	KRT26	K25; K26; CK26; K25IRS2; KRT25B	
ENSG00000186395	KRT10	EHK; K10; BIE; BCIE; CK10; KPP	
ENSG00000186399	GOLGA8R	-	
ENSG00000186400	-	-	
ENSG00000186407	CD300E	CLM-2; PIgR-2; CD300LE; IREM-2; IREM2; CMRF35-A5; PIgR2; CLM2	
ENSG00000186409	CCDC30	PFD6L; PFDN6L	
ENSG00000186416	NKRF	NRF; ITBA4	
ENSG00000186417	GLDN	UNC-122; CLOM; CRG-L2; CRGL2; LCCS11; COLM; UNC-112	
ENSG00000186431	FCAR	FcalphaRI; CTB-61M7.2; CD89	
ENSG00000186432	KPNA4	IPOA3; QIP1; SRP3	
ENSG00000186439	TRDN	TRISK; CPVT5; TDN	
ENSG00000186440	OR6P1	-	
ENSG00000186442	KRT3	K3; CK3; MECD2	
ENSG00000186446	ZNF501	ZNF; ZNF52	
ENSG00000186448	ZNF197; ZNF660-ZNF197	D3S1363E; P18; ZNF166; ZSCAN41; ZKSCAN9; VHLaK; ZNF20	
ENSG00000186451	SPATA12	SRG5	
ENSG00000186452	TMPRSS12	CT151	
ENSG00000186453	FAM228A	C2orf84	
