Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000262870	-	-	
ENSG00000262873	-	-	
ENSG00000262874	C19orf84	-	
ENSG00000262877	-	-	
ENSG00000262879	-	-	
ENSG00000262880	-	-	
ENSG00000262881	-	-	
ENSG00000262884	LOC101927911	-	
ENSG00000262885	-	-	
ENSG00000262888	-	-	
ENSG00000262890	-	-	
ENSG00000262898	-	-	
ENSG00000262899	-	-	
ENSG00000262902	-	-	
ENSG00000262903	-	-	
ENSG00000262904	-	-	
ENSG00000262905	-	-	
ENSG00000262920	-	-	
ENSG00000262921	-	-	
ENSG00000262943	ALOX12P2	ALOX12E	
ENSG00000262944	-	-	
ENSG00000262950	-	-	
ENSG00000262951	-	-	
ENSG00000262952	-	-	
ENSG00000262953	-	-	
ENSG00000262959	-	-	
ENSG00000262961	-	-	
ENSG00000262962	-	-	
ENSG00000262966	LOC101928266	-	
ENSG00000262967	-	-	
ENSG00000262973	-	-	
ENSG00000262974	-	-	
ENSG00000262979	-	-	
ENSG00000262980	-	-	
ENSG00000262983	-	-	
ENSG00000262990	-	-	
ENSG00000262995	-	-	
ENSG00000262999	LOC101927131	-	
ENSG00000263002	ZNF234	HZF4; ZNF269	
ENSG00000263004	-	-	
ENSG00000263006	ROCK1P1	ROCK1P	
ENSG00000263011	-	-	
ENSG00000263013	-	-	
ENSG00000263015	-	-	
ENSG00000263017	-	-	
ENSG00000263020	-	-	
ENSG00000263029	-	-	
ENSG00000263033	-	-	
ENSG00000263041	-	-	
ENSG00000263045	-	-	
ENSG00000263050	-	-	
ENSG00000263051	-	-	
ENSG00000263053	-	-	
ENSG00000263063	LOC101929552	-	
ENSG00000263065	-	-	
ENSG00000263069	RNF213-AS1	-	
ENSG00000263070	-	-	
ENSG00000263072	-	-	
ENSG00000263080	LOC105371083	-	
ENSG00000263082	-	-	
ENSG00000263089	-	-	
ENSG00000263096	-	-	
ENSG00000263098	-	-	
ENSG00000263105	-	-	
ENSG00000263107	-	-	
ENSG00000263110	-	-	
ENSG00000263120	-	-	
ENSG00000263125	-	-	
ENSG00000263126	-	-	
ENSG00000263136	-	-	
ENSG00000263142	-	-	
ENSG00000263146	-	-	
ENSG00000263154	-	-	
ENSG00000263155	MYZAP	Gup; MYOZAP; GCOM1	
ENSG00000263159	-	-	
ENSG00000263164	-	-	
ENSG00000263165	-	-	
ENSG00000263167	-	-	
ENSG00000263171	-	-	
ENSG00000263176	-	-	
ENSG00000263177	-	-	
ENSG00000263179	-	-	
ENSG00000263182	-	-	
ENSG00000263189	-	-	
ENSG00000263196	-	-	
ENSG00000263198	-	-	
ENSG00000263199	-	-	
ENSG00000263201	DPEP2NB	-	
ENSG00000263203	-	-	
ENSG00000263204	-	-	
ENSG00000263206	-	-	
ENSG00000263207	-	-	
ENSG00000263212	-	-	
ENSG00000263214	-	-	
ENSG00000263218	-	-	
ENSG00000263219	-	-	
ENSG00000263220	-	-	
ENSG00000263232	-	-	
ENSG00000263234	-	-	
ENSG00000263235	-	-	
ENSG00000263237	-	-	
ENSG00000263241	-	-	
ENSG00000263244	-	-	
ENSG00000263252	-	-	
ENSG00000263253	-	-	
ENSG00000263257	-	-	
ENSG00000263264	-	-	
ENSG00000263271	-	-	
ENSG00000263272	-	-	
ENSG00000263276	-	-	
ENSG00000263277	-	-	
ENSG00000263279	-	-	
ENSG00000263280	-	-	
ENSG00000263293	EFCAB13-DT	THCAT158	
ENSG00000263300	-	-	
ENSG00000263301	-	-	
ENSG00000263305	-	-	
ENSG00000263307	-	-	
ENSG00000263311	-	-	
ENSG00000263312	-	-	
ENSG00000263316	-	-	
ENSG00000263317	LINC01982	-	
ENSG00000263320	-	-	
ENSG00000263321	-	-	
ENSG00000263325	-	-	
ENSG00000263326	-	-	
ENSG00000263327	-	-	
ENSG00000263331	-	-	
ENSG00000263335	-	-	
ENSG00000263337	-	-	
ENSG00000263338	-	-	
ENSG00000263342	-	-	
ENSG00000263343	-	-	
ENSG00000263345	-	-	
ENSG00000263350	-	-	
ENSG00000263351	-	-	
ENSG00000263354	MIR5011	-	
ENSG00000263355	-	-	
ENSG00000263357	-	-	
ENSG00000263360	-	-	
ENSG00000263361	MIR378H	-	
ENSG00000263363	MIR5702	-	
ENSG00000263364	-	-	
ENSG00000263365	-	-	
ENSG00000263368	-	-	
ENSG00000263369	-	-	
ENSG00000263370	-	-	
ENSG00000263371	-	-	
ENSG00000263372	MIR548AO	-	
ENSG00000263375	-	-	
ENSG00000263377	-	-	
ENSG00000263378	-	-	
ENSG00000263380	-	-	
ENSG00000263381	MIR5584	-	
ENSG00000263382	LOC105372035	-	
ENSG00000263383	-	-	
ENSG00000263384	-	-	
ENSG00000263385	-	-	
ENSG00000263386	-	-	
ENSG00000263388	-	-	
ENSG00000263389	MIR3973	-	
ENSG00000263390	MIR3119-2	-	
ENSG00000263391	-	-	
ENSG00000263392	-	-	
ENSG00000263393	-	-	
ENSG00000263394	-	-	
ENSG00000263395	-	-	
ENSG00000263396	-	-	
ENSG00000263397	-	-	
ENSG00000263399	MIR3170	mir-3170	
ENSG00000263400	TMEM220-AS1	-	
ENSG00000263401	-	-	
ENSG00000263403	MIR4673	-	
ENSG00000263404	-	-	
ENSG00000263405	-	-	
ENSG00000263406	-	-	
ENSG00000263407	MIR4660	-	
ENSG00000263409	MIR4747	mir-4747	
ENSG00000263410	-	-	
ENSG00000263412	-	-	
ENSG00000263413	MIR4538	-	
ENSG00000263414	MIR3187	mir-3187	
ENSG00000263415	-	-	
ENSG00000263416	-	-	
ENSG00000263417	-	-	
ENSG00000263421	-	-	
ENSG00000263422	-	-	
ENSG00000263424	-	-	
ENSG00000263425	-	-	
ENSG00000263426	-	-	
ENSG00000263427	-	-	
ENSG00000263429	-	-	
ENSG00000263432	-	-	
ENSG00000263433	-	-	
ENSG00000263435	-	-	
ENSG00000263436	MIR3158-1	mir-3158-1	
ENSG00000263437	-	-	
ENSG00000263438	LINC01919	-	
ENSG00000263439	MIR4753	mir-4753	
ENSG00000263441	-	-	
ENSG00000263443	-	-	
ENSG00000263445	MIR4450	mir-4450	
ENSG00000263447	-	-	
ENSG00000263448	-	-	
ENSG00000263449	-	-	
ENSG00000263450	-	-	
ENSG00000263452	-	-	
ENSG00000263453	-	-	
ENSG00000263456	MIR5189	mir-5189	
ENSG00000263457	-	-	
ENSG00000263458	MIR4455	-	
ENSG00000263459	-	-	
ENSG00000263460	-	-	
ENSG00000263462	-	-	
ENSG00000263463	-	-	
ENSG00000263466	-	-	
ENSG00000263468	MIR3130-2	MIR3130-4; mir-3130-2	
ENSG00000263470	-	-	
ENSG00000263472	-	-	
ENSG00000263473	-	-	
ENSG00000263475	-	-	
ENSG00000263476	MIR3156-1	mir-3156-1	
ENSG00000263477	-	-	
ENSG00000263478	-	-	
ENSG00000263479	-	-	
ENSG00000263481	-	-	
ENSG00000263483	-	-	
ENSG00000263485	-	-	
ENSG00000263488	-	-	
ENSG00000263489	-	-	
ENSG00000263490	-	-	
ENSG00000263493	-	-	
ENSG00000263494	-	-	
ENSG00000263497	-	-	
ENSG00000263499	LOC101927539	-	
ENSG00000263501	-	-	
ENSG00000263502	-	-	
ENSG00000263503	-	-	
ENSG00000263504	-	-	
ENSG00000263505	-	-	
ENSG00000263506	-	-	
ENSG00000263507	-	-	
ENSG00000263508	-	-	
ENSG00000263509	-	-	
ENSG00000263510	MIR4497	mir-4497	
ENSG00000263511	MIR5699	mir-5699	
ENSG00000263512	MIR4311	-	
ENSG00000263514	MIR3668	-	
ENSG00000263515	MIR548AN	-	
ENSG00000263518	-	-	
ENSG00000263519	-	-	
ENSG00000263520	LINC02563	CRAT40	
ENSG00000263522	-	-	
ENSG00000263524	-	-	
ENSG00000263525	-	-	
ENSG00000263526	MIR378G	-	
ENSG00000263527	MIR4526	mir-4526	
ENSG00000263529	-	-	
ENSG00000263530	-	-	
ENSG00000263531	-	-	
ENSG00000263533	MIR4463	-	
ENSG00000263535	-	-	
ENSG00000263537	-	-	
ENSG00000263538	-	-	
ENSG00000263539	-	-	
ENSG00000263540	MIR5582	-	
ENSG00000263542	-	-	
ENSG00000263545	-	-	
ENSG00000263546	-	-	
ENSG00000263547	LOC339298	-	
ENSG00000263548	-	-	
ENSG00000263551	-	-	
ENSG00000263553	-	-	
ENSG00000263554	-	-	
ENSG00000263555	-	-	
ENSG00000263556	-	-	
ENSG00000263557	-	-	
ENSG00000263558	-	-	
ENSG00000263561	MIR4704	-	
ENSG00000263563	UBBP4	-	
ENSG00000263565	-	-	
ENSG00000263566	-	-	
ENSG00000263567	-	-	
ENSG00000263568	-	-	
ENSG00000263569	-	-	
ENSG00000263570	-	-	
ENSG00000263571	-	-	
ENSG00000263572	MIR7853	hsa-mir-7853	
ENSG00000263573	MIR4270	-	
ENSG00000263574	LOC100134391	-	
ENSG00000263575	MIR4665	mir-4665	
ENSG00000263576	-	-	
ENSG00000263577	-	-	
ENSG00000263578	-	-	
ENSG00000263581	MIR548X2	-	
ENSG00000263582	-	-	
ENSG00000263583	MIR4522	-	
ENSG00000263584	MIR4480	-	
ENSG00000263585	-	-	
ENSG00000263586	HID1-AS1	-	
ENSG00000263587	-	-	
ENSG00000263588	-	-	
ENSG00000263591	-	-	
ENSG00000263592	-	-	
ENSG00000263593	MIR4804	-	
ENSG00000263594	-	-	
ENSG00000263595	-	-	
ENSG00000263596	-	-	
ENSG00000263597	MIR3936	mir-3936	
ENSG00000263599	-	-	
ENSG00000263600	MIR3915	-	
ENSG00000263602	MIR3185	-	
ENSG00000263603	-	-	
ENSG00000263604	-	-	
ENSG00000263606	-	-	
ENSG00000263607	-	-	
ENSG00000263608	-	-	
ENSG00000263609	-	-	
ENSG00000263611	LOC105372041	-	
ENSG00000263612	-	-	
ENSG00000263613	-	-	
ENSG00000263614	-	-	
ENSG00000263615	MIR4306	mir-4306	
ENSG00000263616	-	-	
ENSG00000263618	-	-	
ENSG00000263620	-	-	
ENSG00000263621	-	-	
ENSG00000263622	-	-	
ENSG00000263623	-	-	
ENSG00000263624	-	-	
ENSG00000263626	-	-	
ENSG00000263627	PPP4R1-AS1	-	
ENSG00000263628	MIR3155A	MIR3155; hsa-mir-3155a; mir-3155a	
ENSG00000263629	MIR5586	-	
ENSG00000263630	-	-	
ENSG00000263631	MIR378D1	mir-378d-1	
ENSG00000263632	-	-	
ENSG00000263633	-	-	
ENSG00000263634	MIR3919	-	
ENSG00000263635	-	-	
ENSG00000263636	-	-	
ENSG00000263637	-	-	
ENSG00000263640	-	-	
ENSG00000263641	MIR4777	-	
ENSG00000263642	MIR4802	-	
ENSG00000263643	MIR4515	mir-4515	
ENSG00000263644	-	-	
ENSG00000263645	-	-	
ENSG00000263647	-	-	
ENSG00000263648	-	-	
ENSG00000263649	MIR3135B	-	
ENSG00000263650	-	-	
ENSG00000263651	-	-	
ENSG00000263652	MIR548AX	-	
ENSG00000263653	-	-	
ENSG00000263654	-	-	
ENSG00000263655	-	-	
ENSG00000263656	-	-	
ENSG00000263657	-	-	
ENSG00000263658	-	-	
ENSG00000263659	-	-	
ENSG00000263660	-	-	
ENSG00000263661	-	-	
ENSG00000263663	-	-	
ENSG00000263666	SNORA70D	U70D	
ENSG00000263667	LOC285766	-	
ENSG00000263669	-	-	
ENSG00000263670	MIR4457	mir-4457	
ENSG00000263672	-	-	
ENSG00000263674	-	-	
ENSG00000263675	MIR5581	-	
ENSG00000263676	MIR4632	-	
ENSG00000263677	-	-	
ENSG00000263678	-	-	
ENSG00000263680	-	-	
ENSG00000263681	MIR3197	-	
ENSG00000263682	-	-	
ENSG00000263683	-	-	
ENSG00000263684	-	-	
ENSG00000263685	-	-	
ENSG00000263686	-	-	
ENSG00000263688	-	-	
ENSG00000263689	-	-	
ENSG00000263690	MIR548D2	MIRN548D2	
ENSG00000263691	-	-	
ENSG00000263692	-	-	
ENSG00000263693	MIR3161	-	
ENSG00000263694	-	-	
ENSG00000263697	MIR3621	-	
ENSG00000263698	-	-	
ENSG00000263705	MIR5689	-	
ENSG00000263706	-	-	
ENSG00000263707	-	-	
ENSG00000263708	-	-	
ENSG00000263709	-	-	
ENSG00000263710	-	-	
ENSG00000263711	LINC02864	-	
ENSG00000263712	MIR4639	-	
ENSG00000263713	-	-	
ENSG00000263714	-	-	
ENSG00000263715	LINC02210-CRHR1; CRHR1	CRHR1-IT1-CRHR1; MGC57346-CRHR1; CRF1; CRHR1L; CRF-R-1; CRF-R1; CRF-R; CRHR; CRH-R1; CRFR-1; CRFR1; CRH-R-1	
ENSG00000263716	-	-	
ENSG00000263717	-	-	
ENSG00000263718	SEPTIN9-DT	-	
ENSG00000263719	-	-	
ENSG00000263720	-	-	
ENSG00000263721	-	-	
ENSG00000263723	-	-	
ENSG00000263724	DLGAP1-AS3	-	
ENSG00000263725	-	-	
ENSG00000263726	-	-	
ENSG00000263727	-	-	
ENSG00000263729	-	-	
ENSG00000263730	MIR3937	-	
ENSG00000263731	-	-	
ENSG00000263732	-	-	
ENSG00000263733	-	-	
ENSG00000263734	MIR4643	-	
ENSG00000263735	MIR4662B	-	
ENSG00000263737	-	-	
ENSG00000263738	-	-	
ENSG00000263740	-	-	
ENSG00000263741	MIR548AS	-	
ENSG00000263742	MIR3165	mir-3165	
ENSG00000263743	-	-	
ENSG00000263744	MIR3664	mir-3664	
ENSG00000263745	-	-	
ENSG00000263746	MIR4277	-	
ENSG00000263748	-	-	
ENSG00000263749	-	-	
ENSG00000263750	MIR548AV	-	
ENSG00000263751	-	-	
ENSG00000263752	MIR3133	-	
ENSG00000263753	LINC00667	-	
ENSG00000263754	-	-	
ENSG00000263755	-	-	
ENSG00000263756	-	-	
ENSG00000263757	-	-	
ENSG00000263759	-	-	
ENSG00000263762	MIR4286	mir-4286	
ENSG00000263763	MIR3686	-	
ENSG00000263764	SNORD43	U43; RNU43	
ENSG00000263765	-	-	
ENSG00000263766	-	-	
ENSG00000263767	-	-	
ENSG00000263768	-	-	
ENSG00000263769	-	-	
ENSG00000263770	-	-	
ENSG00000263772	-	-	
ENSG00000263774	-	-	
ENSG00000263775	-	-	
ENSG00000263776	SNORA4	ACA4	
ENSG00000263779	-	-	
ENSG00000263780	-	-	
ENSG00000263781	-	-	
ENSG00000263782	-	-	
ENSG00000263783	MIR5590	-	
ENSG00000263784	-	-	
ENSG00000263785	MIR3182	mir-3182	
ENSG00000263786	-	-	
ENSG00000263787	-	-	
ENSG00000263788	-	-	
ENSG00000263790	MIR4473	-	
ENSG00000263791	-	-	
ENSG00000263793	MIR3115	mir-3115	
ENSG00000263794	-	-	
ENSG00000263795	MIR5100	-	
ENSG00000263796	-	-	
ENSG00000263797	-	-	
ENSG00000263798	-	-	
ENSG00000263800	MIR5684	-	
ENSG00000263802	-	-	
ENSG00000263803	-	-	
ENSG00000263804	-	-	
ENSG00000263805	-	-	
ENSG00000263808	-	-	
ENSG00000263809	-	-	
ENSG00000263810	-	-	
ENSG00000263811	MIR3675	-	
ENSG00000263812	-	-	
ENSG00000263813	MIR3679	mir-3679	
ENSG00000263814	-	-	
ENSG00000263815	-	-	
ENSG00000263816	MIR548AW	-	
ENSG00000263817	-	-	
ENSG00000263818	RDM1P5	-	
ENSG00000263819	-	-	
ENSG00000263820	-	-	
ENSG00000263821	-	-	
ENSG00000263823	-	-	
ENSG00000263825	-	-	
ENSG00000263826	-	-	
ENSG00000263827	-	-	
ENSG00000263828	MIR4439	-	
ENSG00000263829	-	-	
ENSG00000263830	-	-	
ENSG00000263831	MIR378E	mir-378e	
ENSG00000263832	-	-	
ENSG00000263834	MIR4635	-	
ENSG00000263835	-	-	
ENSG00000263838	MIR4698	-	
ENSG00000263839	-	-	
ENSG00000263840	-	-	
ENSG00000263841	-	-	
ENSG00000263842	-	-	
ENSG00000263843	MIF4GD-DT	-	
ENSG00000263845	-	-	
ENSG00000263846	-	-	
ENSG00000263847	-	-	
ENSG00000263848	-	-	
ENSG00000263849	MIR4744	-	
ENSG00000263853	-	-	
ENSG00000263855	-	-	
ENSG00000263856	-	-	
ENSG00000263857	MIR4729	-	
ENSG00000263858	MIR4769	-	
ENSG00000263859	-	-	
ENSG00000263860	-	-	
ENSG00000263861	MIR3927	-	
ENSG00000263862	-	-	
ENSG00000263863	-	-	
ENSG00000263868	-	-	
ENSG00000263870	-	-	
ENSG00000263872	MIR4528	-	
ENSG00000263873	-	-	
ENSG00000263874	-	-	
ENSG00000263875	-	-	
ENSG00000263877	-	-	
ENSG00000263878	-	-	
ENSG00000263880	-	-	
ENSG00000263881	MIR4436B2	-	
ENSG00000263882	-	-	
ENSG00000263883	-	-	
ENSG00000263884	-	-	
ENSG00000263885	MIR3920	-	
ENSG00000263886	-	-	
ENSG00000263887	-	-	
ENSG00000263888	-	-	
ENSG00000263889	-	-	
ENSG00000263890	MIR4303	-	
ENSG00000263891	-	-	
ENSG00000263892	MIR4667	mir-4667	
ENSG00000263893	-	-	
ENSG00000263894	MIR3925	-	
ENSG00000263895	-	-	
ENSG00000263897	MIR4669	-	
ENSG00000263898	-	-	
ENSG00000263900	-	-	
ENSG00000263901	-	-	
ENSG00000263902	-	-	
ENSG00000263903	-	-	
ENSG00000263904	-	-	
ENSG00000263905	-	-	
ENSG00000263906	-	-	
ENSG00000263907	-	-	
ENSG00000263908	MIR3116-1	-	
ENSG00000263909	MIR5000	-	
ENSG00000263910	-	-	
ENSG00000263911	-	-	
ENSG00000263913	-	-	
ENSG00000263914	-	-	
ENSG00000263916	-	-	
ENSG00000263917	-	-	
ENSG00000263918	MIR3670-1	MIR3670; hsa-mir-3670-1	
ENSG00000263919	-	-	
ENSG00000263920	-	-	
ENSG00000263921	-	-	
ENSG00000263923	-	-	
ENSG00000263924	-	-	
ENSG00000263926	MIR4462	-	
ENSG00000263927	-	-	
ENSG00000263928	-	-	
ENSG00000263929	-	-	
ENSG00000263930	-	-	
ENSG00000263931	-	-	
ENSG00000263932	MIR4448	-	
ENSG00000263933	-	-	
ENSG00000263934	-	-	
ENSG00000263935	-	-	
ENSG00000263938	-	-	
ENSG00000263940	-	-	
ENSG00000263941	-	-	
ENSG00000263943	-	-	
ENSG00000263944	-	-	
ENSG00000263945	MIR548Y	-	
ENSG00000263946	-	-	
ENSG00000263947	-	-	
ENSG00000263948	-	-	
ENSG00000263952	-	-	
ENSG00000263954	-	-	
ENSG00000263955	-	-	
ENSG00000263957	-	-	
ENSG00000263958	NETO1-DT	-	
ENSG00000263959	-	-	
ENSG00000263960	-	-	
ENSG00000263963	-	-	
ENSG00000263964	MIR4509-3	-	
ENSG00000263966	-	-	
ENSG00000263967	MIR4290	-	
ENSG00000263968	-	-	
ENSG00000263969	-	-	
ENSG00000263970	-	-	
ENSG00000263972	MIR1587	-	
ENSG00000263973	MIR4760	-	
ENSG00000263974	-	-	
ENSG00000263975	-	-	
ENSG00000263976	-	-	
ENSG00000263978	MIR4499	-	
ENSG00000263979	MIR4672	-	
ENSG00000263980	-	-	
ENSG00000263981	MIR5705	-	
ENSG00000263982	-	-	
ENSG00000263984	-	-	
ENSG00000263985	-	-	
ENSG00000263986	-	-	
ENSG00000263987	MIR5698	-	
ENSG00000263988	-	-	
ENSG00000263989	-	-	
ENSG00000263990	-	-	
ENSG00000263991	-	-	
ENSG00000263993	-	-	
ENSG00000263995	-	-	
ENSG00000263997	-	-	
ENSG00000263999	-	-	
ENSG00000264000	-	-	
ENSG00000264002	-	-	
ENSG00000264004	MIR4717	-	
ENSG00000264005	MIR4314	-	
ENSG00000264007	-	-	
ENSG00000264009	-	-	
ENSG00000264010	MIR4429	mir-4429	
ENSG00000264012	-	-	
ENSG00000264013	MIR3938	-	
ENSG00000264014	MIR4253	-	
ENSG00000264015	-	-	
ENSG00000264016	-	-	
ENSG00000264017	-	-	
ENSG00000264018	-	-	
ENSG00000264019	-	-	
ENSG00000264020	-	-	
ENSG00000264021	-	-	
ENSG00000264022	-	-	
ENSG00000264023	-	-	
ENSG00000264024	MIR4507	-	
ENSG00000264026	LINC02003	-	
ENSG00000264028	-	-	
ENSG00000264029	-	-	
ENSG00000264030	-	-	
ENSG00000264031	-	-	
ENSG00000264032	MIR4491	mir-4491	
ENSG00000264034	-	-	
ENSG00000264036	-	-	
ENSG00000264037	MIR4472-2	-	
ENSG00000264038	-	-	
ENSG00000264039	-	-	
ENSG00000264040	-	-	
ENSG00000264041	-	-	
ENSG00000264042	-	-	
ENSG00000264043	-	-	
ENSG00000264044	-	-	
ENSG00000264045	-	-	
ENSG00000264046	-	-	
ENSG00000264047	-	-	
ENSG00000264048	-	-	
ENSG00000264049	MIR4737	-	
ENSG00000264050	-	-	
ENSG00000264051	-	-	
ENSG00000264052	-	-	
ENSG00000264054	-	-	
ENSG00000264055	-	-	
ENSG00000264056	MIR5685	-	
ENSG00000264057	-	-	
ENSG00000264058	-	-	
ENSG00000264059	-	-	
ENSG00000264060	MIR4316	-	
ENSG00000264061	-	-	
ENSG00000264062	-	-	
ENSG00000264063	-	-	
ENSG00000264065	-	-	
ENSG00000264066	-	-	
ENSG00000264067	-	-	
ENSG00000264069	MIR3943	-	
ENSG00000264070	-	-	
ENSG00000264071	-	-	
ENSG00000264072	-	-	
ENSG00000264073	MIR3199-1	mir-3199-1	
ENSG00000264074	-	-	
ENSG00000264075	MIR4783	-	
ENSG00000264076	-	-	
ENSG00000264077	-	-	
ENSG00000264078	-	-	
ENSG00000264079	-	-	
ENSG00000264080	-	-	
ENSG00000264081	-	-	
ENSG00000264083	-	-	
ENSG00000264084	MIR5688	-	
ENSG00000264085	-	-	
ENSG00000264089	MIR3681	-	
ENSG00000264090	MIR4666B	-	
ENSG00000264091	-	-	
ENSG00000264092	-	-	
ENSG00000264093	-	-	
ENSG00000264094	-	-	
ENSG00000264095	-	-	
ENSG00000264097	-	-	
ENSG00000264098	-	-	
ENSG00000264099	MIR4803	-	
ENSG00000264101	MIR4689	mir-4689	
ENSG00000264102	MIR4688	mir-4688	
ENSG00000264103	-	-	
ENSG00000264104	-	-	
ENSG00000264105	MIR3688-1	mir-3688-1; MIR3688	
ENSG00000264106	-	-	
ENSG00000264107	-	-	
ENSG00000264108	-	-	
ENSG00000264109	-	-	
ENSG00000264110	MIR4300	-	
ENSG00000264112	-	-	
ENSG00000264113	-	-	
ENSG00000264114	-	-	
ENSG00000264115	MIR3180-4	mir-3180-4	
ENSG00000264116	-	-	
ENSG00000264118	-	-	
ENSG00000264119	MIR4795	-	
ENSG00000264120	-	-	
ENSG00000264121	-	-	
ENSG00000264123	-	-	
ENSG00000264124	-	-	
ENSG00000264125	-	-	
ENSG00000264126	-	-	
ENSG00000264127	-	-	
ENSG00000264128	-	-	
ENSG00000264129	-	-	
ENSG00000264130	-	-	
ENSG00000264131	-	-	
ENSG00000264133	-	-	
ENSG00000264134	-	-	
ENSG00000264135	-	-	
ENSG00000264136	MIR3689D2	-	
ENSG00000264137	-	-	
ENSG00000264138	-	-	
ENSG00000264139	MIR3667	-	
ENSG00000264141	MIR3928	mir-3928	
ENSG00000264142	-	-	
ENSG00000264144	-	-	
ENSG00000264146	-	-	
ENSG00000264147	-	-	
ENSG00000264148	-	-	
ENSG00000264149	-	-	
ENSG00000264150	-	-	
ENSG00000264151	-	-	
ENSG00000264155	-	-	
ENSG00000264157	MIR3127	mir-3127	
ENSG00000264158	MIR4670	-	
ENSG00000264159	-	-	
ENSG00000264160	MIR4762	-	
ENSG00000264163	MIR3689B	mir-3689b	
ENSG00000264164	-	-	
ENSG00000264166	-	-	
ENSG00000264167	-	-	
ENSG00000264168	-	-	
ENSG00000264169	-	-	
ENSG00000264171	MIR4305	-	
ENSG00000264172	-	-	
ENSG00000264173	-	-	
ENSG00000264174	-	-	
ENSG00000264175	MIR3189	mir-3189	
ENSG00000264176	-	-	
ENSG00000264177	-	-	
ENSG00000264178	-	-	
ENSG00000264179	-	-	
ENSG00000264181	-	-	
ENSG00000264182	-	-	
ENSG00000264183	-	-	
ENSG00000264184	-	-	
ENSG00000264186	-	-	
ENSG00000264187	-	-	
ENSG00000264188	-	-	
ENSG00000264189	-	-	
ENSG00000264190	-	-	
ENSG00000264192	-	-	
ENSG00000264193	-	-	
ENSG00000264194	-	-	
ENSG00000264196	-	-	
ENSG00000264198	-	-	
ENSG00000264200	MIR4693	-	
ENSG00000264201	MIR4701	-	
ENSG00000264203	-	-	
ENSG00000264205	-	-	
ENSG00000264206	-	-	
ENSG00000264207	-	-	
ENSG00000264208	-	-	
ENSG00000264209	-	-	
ENSG00000264210	MIR4716	mir-4716	
ENSG00000264211	MIR4492	mir-4492	
ENSG00000264212	-	-	
ENSG00000264213	-	-	
ENSG00000264215	-	-	
ENSG00000264216	-	-	
ENSG00000264219	-	-	
ENSG00000264222	-	-	
ENSG00000264224	-	-	
ENSG00000264225	-	-	
ENSG00000264226	MIR3168	-	
ENSG00000264227	-	-	
ENSG00000264229	RNU4ATAC	RNU4ATAC1; LWS; MOPD1; RFMN; U4ATAC; TALS	
ENSG00000264231	-	-	
ENSG00000264232	LINC01916	-	
ENSG00000264233	MIR4456	-	
ENSG00000264234	-	-	
ENSG00000264235	MYL12-AS1	-	
ENSG00000264236	-	-	
ENSG00000264237	-	-	
ENSG00000264238	-	-	
ENSG00000264239	-	-	
ENSG00000264240	-	-	
ENSG00000264241	-	-	
ENSG00000264242	-	-	
ENSG00000264243	-	-	
ENSG00000264245	-	-	
ENSG00000264246	-	-	
ENSG00000264247	-	-	
ENSG00000264248	-	-	
ENSG00000264249	MIR3912	mir-3912	
ENSG00000264250	-	-	
ENSG00000264251	-	-	
ENSG00000264254	-	-	
ENSG00000264255	-	-	
ENSG00000264256	-	-	
ENSG00000264257	-	-	
ENSG00000264260	-	-	
ENSG00000264261	-	-	
ENSG00000264262	-	-	
ENSG00000264263	-	-	
ENSG00000264265	LINC01925	-	
ENSG00000264266	MIR4322	-	
ENSG00000264267	-	-	
ENSG00000264268	MIR4767	mir-4767	
ENSG00000264269	LOC100129878	-	
ENSG00000264270	-	-	
ENSG00000264271	-	-	
ENSG00000264272	-	-	
ENSG00000264273	-	-	
ENSG00000264274	MIR4799	-	
ENSG00000264275	-	-	
ENSG00000264276	-	-	
ENSG00000264277	-	-	
ENSG00000264278	ZNF236-DT	-	
ENSG00000264279	MIR4786	mir-4786	
ENSG00000264280	-	-	
ENSG00000264281	-	-	
ENSG00000264283	-	-	
ENSG00000264284	-	-	
ENSG00000264286	-	-	
ENSG00000264288	-	-	
ENSG00000264289	-	-	
ENSG00000264290	-	-	
ENSG00000264292	MIR2467	mir-2467	
ENSG00000264293	-	-	
ENSG00000264294	SNORD55	U55; RNU55; SNORD39; RNU39; U39	
ENSG00000264295	MIR3922	-	
ENSG00000264296	-	-	
ENSG00000264297	MIR4433B	hsa-mir-4433b	
ENSG00000264298	-	-	
ENSG00000264299	-	-	
ENSG00000264300	-	-	
ENSG00000264301	LINC01444	-	
ENSG00000264302	-	-	
ENSG00000264303	-	-	
ENSG00000264304	-	-	
ENSG00000264305	-	-	
ENSG00000264306	-	-	
ENSG00000264308	-	-	
ENSG00000264309	MIR4694	-	
ENSG00000264310	-	-	
ENSG00000264311	-	-	
ENSG00000264312	-	-	
ENSG00000264313	-	-	
ENSG00000264314	MIR548AT	-	
ENSG00000264315	-	-	
ENSG00000264316	-	-	
ENSG00000264317	-	-	
ENSG00000264318	-	-	
ENSG00000264319	MIR4801	-	
ENSG00000264321	-	-	
ENSG00000264322	-	-	
ENSG00000264323	-	-	
ENSG00000264324	-	-	
ENSG00000264326	-	-	
ENSG00000264327	-	-	
ENSG00000264328	-	-	
ENSG00000264329	-	-	
ENSG00000264330	MIR5186	-	
ENSG00000264331	-	-	
ENSG00000264332	-	-	
ENSG00000264333	-	-	
ENSG00000264334	-	-	
ENSG00000264336	-	-	
