Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
LIB-04657,0.0962540918167422,0,0.146707096226924,0.0499297574794736,0,0.0449235773960346,0,0.0983062130918168,0,0,0.0115894032586832,0.0355005683517831,0.0225728397482796,0,0.0332360980098096,0.290758998439533,0.00235050477401066,0.039614579520864,0.103146473946146,0,0,0.0137262297874587,0,0.529426443081647,0.853973565878431,0.988616431847559
LIB-03329,0,0.172397295464001,0.144762521639124,0.370402507571254,0,0.450142398769162,0,0.134404648124949,0.0446403799524082,0,0,0.183199189639215,0.175193313104211,0.300038747953611,0.179103041259477,1.36183004974407,0.0434436186053716,0,0.10172337022006,0,0,0,0,0.430522263213177,0.902143486993916,3.66128108204692
LIB-03322,0.0615689620513012,0,0.330788992728408,0.0884366301048631,0,0.026997631610858,0,0.105711709121714,0.00894778939456486,0,0.0228883569214531,0.0366229972347957,0.0157587385279467,0.013760730353428,0.0424874052002925,0.302762197171673,0,0.00721684987646965,0.232740161389689,0,0,0.0112505945108522,0,0.542460678458129,0.840493097772331,1.30793974619831
LIB-04650,0.0523413550014079,0.267289591453187,0.180082027519577,0.397646236376514,0,0,0,0.289484017374628,0.0909442679513147,0,0,0.277751124052397,0.0500351865906855,0.0386479750958977,0.142725612147719,0.483288836574136,0,0.0237551178817463,0.0699345655094184,0,0,0.0152659083190489,0,0.428240440612104,0.902867633847775,2.37919182184768
LIB-03317,0.0379502179773034,0.144718070494096,0.114743325313463,0.105077546838188,0,0.103375125656592,0,0.0841853693606295,0.020528310939964,0,0,0.0870858141354025,0.0362627779284905,0.185841674167498,0.0536436163013028,0.513137470952917,0,0,0.104398407232775,0,0,0,0,0.56205261061504,0.839063001317816,1.59094772729862
LIB-008190,0.0426711128942469,0.00567583097329223,0.0918178219892451,0.0831276875578045,0,0.00471371821290298,0,0.0973874462659473,0.00623030835914751,0,0.00474572433009041,0.0357625595822354,0.00756863449447504,0.108617926326179,0.0404727762839684,0.420485371927886,0,0,0.0644653996999165,0,0,0.00208943919580622,0,0.355044101054647,0.937714557822891,1.01583175809314
LIB-03334,0.0427081247640168,0.180635022279828,0.494856204192633,0.324029516627079,0,0.149859554379789,0.0273557227140032,0.38496561454945,0.0677860941003362,0,0,0.259362825729336,0.0482209765300132,0.108419739841503,0.214846676045229,1.05968097256815,0.00454175211903864,0,0.105622799448331,0,0,0.0268165545939655,0,0.355357545205889,0.936868059338113,3.4997081504827
LIB-008186,0.0669645877631617,0.233888683856743,0.768714234000305,0.258303486706496,0,0.0958801615423781,0,0.318407803861753,0.0755637095962715,0.0630364405461854,0,0.190009167458947,0.00461360465786099,0.102180318294287,0.148114889325943,0.739396249192699,0,0.0287279218383848,0.226554886729806,0,0,0,0,0.443082879234595,0.897317734379805,3.32035614537122
LIB-008205,0.0217737113478617,0.471232292573245,0.030863095024282,0.295554921892283,0,0,0,0.234539302556485,0,0.0983697723320071,0,0.167402417867765,0.0244217960285745,0,0.107446825708413,0.35781307857565,0,0.00522622655019576,0.061914006881956,0,0,0,0,0.515970618889382,0.85729288490225,1.87655744733872
LIB-04605,0.0369606820183343,0.00873430504779691,0.050255345637688,0.0384318356279546,0,0.0432212397488219,0,0.0337573814321946,0,0.0035847308704307,0.00990021249283566,0.0233085123179131,0.02362706879502,0.0847609064124277,0.0416346856125774,0.305899172561252,0,0.0127811370254374,0.127260163457338,0,0,0.0148501718035592,0,0.540351242605008,0.850567654677158,0.858967550861581
